state,location,wind,distance,rep,height
Indiana,Uncovered 2 Middle,downwind,4.572,5,60
Indiana,Uncovered 2 Middle,downwind,4.572,6,63.5
Indiana,Uncovered 2 Middle,downwind,4.572,7,57
Indiana,Uncovered 2 Middle,downwind,4.572,8,58.5
Indiana,Uncovered 2 Middle,downwind,4.572,9,49
Indiana,Uncovered 2 Middle,downwind,4.572,10,50.5
Indiana,Uncovered 2 Middle,downwind,6.096,1,50.5
Indiana,Uncovered 2 Middle,downwind,6.096,2,59
Indiana,Uncovered 2 Middle,downwind,6.096,3,61.5
Indiana,Uncovered 2 Middle,downwind,6.096,4,61
Indiana,Uncovered 2 Middle,downwind,6.096,5,65.5
Indiana,Uncovered 2 Middle,downwind,6.096,6,62
Indiana,Uncovered 2 Middle,downwind,6.096,7,56.5
Indiana,Uncovered 2 Middle,downwind,6.096,8,57.5
Indiana,Uncovered 2 Middle,downwind,6.096,9,58
Indiana,Uncovered 2 Middle,downwind,6.096,10,57.5
Indiana,Uncovered 2 Middle,downwind,7.62,1,58.5
Indiana,Uncovered 2 Middle,downwind,7.62,2,55
Indiana,Uncovered 2 Middle,downwind,7.62,3,53.5
Indiana,Uncovered 2 Middle,downwind,7.62,4,61
Indiana,Uncovered 2 Middle,downwind,7.62,5,60.5
Indiana,Uncovered 2 Middle,downwind,7.62,6,57.5
Indiana,Uncovered 2 Middle,downwind,7.62,7,55
Indiana,Uncovered 2 Middle,downwind,7.62,8,57.5
Indiana,Uncovered 2 Middle,downwind,7.62,9,57.5
Indiana,Uncovered 2 Middle,downwind,7.62,10,54
Indiana,Uncovered 2 Middle,downwind,9.144,1,61.5
Indiana,Uncovered 2 Middle,downwind,9.144,2,50
Indiana,Uncovered 2 Middle,downwind,9.144,3,50
Indiana,Uncovered 2 Middle,downwind,9.144,4,61.5
Indiana,Uncovered 2 Middle,downwind,9.144,5,53
Indiana,Uncovered 2 Middle,downwind,9.144,6,49.5
Indiana,Uncovered 2 Middle,downwind,9.144,7,59
Indiana,Uncovered 2 Middle,downwind,9.144,8,59.5
Indiana,Uncovered 2 Middle,downwind,9.144,9,53
Indiana,Uncovered 2 Middle,downwind,9.144,10,50.5
Indiana,Uncovered 2 Middle,downwind,10.668,1,58.5
Indiana,Uncovered 2 Middle,downwind,10.668,2,58.5
Indiana,Uncovered 2 Middle,downwind,10.668,3,54
Indiana,Uncovered 2 Middle,downwind,10.668,4,53
Indiana,Uncovered 2 Middle,downwind,10.668,5,49.5
Indiana,Uncovered 2 Middle,downwind,10.668,6,56.5
Indiana,Uncovered 2 Middle,downwind,10.668,7,61.5
Indiana,Uncovered 2 Middle,downwind,10.668,8,54
Indiana,Uncovered 2 Middle,downwind,10.668,9,55.5
Indiana,Uncovered 2 Middle,downwind,10.668,10,54.5
Indiana,Uncovered 2 Middle,downwind,12.192,1,58.5
Indiana,Uncovered 2 Middle,downwind,12.192,2,52
Indiana,Uncovered 2 Middle,downwind,12.192,3,55.5
Indiana,Uncovered 2 Middle,downwind,12.192,4,53
Indiana,Uncovered 2 Middle,downwind,12.192,5,53.5
Indiana,Uncovered 2 Middle,downwind,12.192,6,53.5
Indiana,Uncovered 2 Middle,downwind,12.192,7,56
Indiana,Uncovered 2 Middle,downwind,12.192,8,51.5
Indiana,Uncovered 2 Middle,downwind,12.192,9,49
Indiana,Uncovered 2 Middle,downwind,12.192,10,56.5
Indiana,Uncovered 2 Middle,downwind,13.716,1,57.5
Indiana,Uncovered 2 Middle,downwind,13.716,2,62
Indiana,Uncovered 2 Middle,downwind,13.716,3,60.5
Indiana,Uncovered 2 Middle,downwind,13.716,4,63
Indiana,Uncovered 2 Middle,downwind,13.716,5,60
Indiana,Uncovered 2 Middle,downwind,13.716,6,59.5
Indiana,Uncovered 2 Middle,downwind,13.716,7,63.5
Indiana,Uncovered 2 Middle,downwind,13.716,8,63
Indiana,Uncovered 2 Middle,downwind,13.716,9,56.5
Indiana,Uncovered 2 Middle,downwind,13.716,10,55.5
Indiana,Uncovered 3 South,downwind,2,1,12
Indiana,Uncovered 3 South,downwind,2,2,14
Indiana,Uncovered 3 South,downwind,2,3,20
Indiana,Uncovered 3 South,downwind,2,4,20
Indiana,Uncovered 3 South,downwind,2,5,24.5
Indiana,Uncovered 3 South,downwind,2,6,24
Indiana,Uncovered 3 South,downwind,2,7,20
Indiana,Uncovered 3 South,downwind,2,8,16
Indiana,Uncovered 3 South,downwind,2,9,18
Indiana,Uncovered 3 South,downwind,2,10,17
Indiana,Uncovered 3 South,downwind,3,1,33.5
Indiana,Uncovered 3 South,downwind,3,2,33
Indiana,Uncovered 3 South,downwind,3,3,37
Indiana,Uncovered 3 South,downwind,3,4,36.5
Indiana,Uncovered 3 South,downwind,3,5,30
Indiana,Uncovered 3 South,downwind,3,6,40
Indiana,Uncovered 3 South,downwind,3,7,36
Indiana,Uncovered 3 South,downwind,3,8,40
Indiana,Uncovered 3 South,downwind,3,9,35.5
Indiana,Uncovered 3 South,downwind,3,10,32
Indiana,Uncovered 3 South,downwind,4.572,1,41
Indiana,Uncovered 3 South,downwind,4.572,2,42
Indiana,Uncovered 3 South,downwind,4.572,3,34.5
Indiana,Uncovered 3 South,downwind,4.572,4,50
Indiana,Uncovered 3 South,downwind,4.572,5,44
Indiana,Uncovered 3 South,downwind,4.572,6,48
Indiana,Uncovered 3 South,downwind,4.572,7,48.5
Indiana,Uncovered 3 South,downwind,4.572,8,44
Indiana,Uncovered 3 South,downwind,4.572,9,49.5
Indiana,Uncovered 3 South,downwind,4.572,10,52
Indiana,Uncovered 3 South,downwind,6.096,1,42.5
Indiana,Uncovered 3 South,downwind,6.096,2,46
Indiana,Uncovered 3 South,downwind,6.096,3,43.5
Indiana,Uncovered 3 South,downwind,6.096,4,43
Indiana,Uncovered 3 South,downwind,6.096,5,50
Indiana,Uncovered 3 South,downwind,6.096,6,51
Indiana,Uncovered 3 South,downwind,6.096,7,52
Indiana,Uncovered 3 South,downwind,6.096,8,45
Indiana,Uncovered 3 South,downwind,6.096,9,47
Indiana,Uncovered 3 South,downwind,6.096,10,48
Indiana,Uncovered 3 South,downwind,7.62,1,42
Indiana,Uncovered 3 South,downwind,7.62,2,40.5
Indiana,Uncovered 3 South,downwind,7.62,3,37.5
Indiana,Uncovered 3 South,downwind,7.62,4,43.5
Indiana,Uncovered 3 South,downwind,7.62,5,43
Indiana,Uncovered 3 South,downwind,7.62,6,47
Indiana,Uncovered 3 South,downwind,7.62,7,42
Indiana,Uncovered 3 South,downwind,7.62,8,47
Indiana,Uncovered 3 South,downwind,7.62,9,50
Indiana,Uncovered 3 South,downwind,7.62,10,50.5
Indiana,Uncovered 3 South,downwind,9.144,1,46
Indiana,Uncovered 3 South,downwind,9.144,2,47
Indiana,Uncovered 3 South,downwind,9.144,3,45.5
Indiana,Uncovered 3 South,downwind,9.144,4,48
Indiana,Uncovered 3 South,downwind,9.144,5,43.5
Indiana,Uncovered 3 South,downwind,9.144,6,47
Indiana,Uncovered 3 South,downwind,9.144,7,49
Indiana,Uncovered 3 South,downwind,9.144,8,44
Indiana,Uncovered 3 South,downwind,9.144,9,49
Indiana,Uncovered 3 South,downwind,9.144,10,43.5
Indiana,Uncovered 3 South,downwind,10.668,1,49
Indiana,Uncovered 3 South,downwind,10.668,2,47.5
Indiana,Uncovered 3 South,downwind,10.668,3,45
Indiana,Uncovered 3 South,downwind,10.668,4,43.5
Indiana,Uncovered 3 South,downwind,10.668,5,48
Indiana,Uncovered 3 South,downwind,10.668,6,48.5
Indiana,Uncovered 3 South,downwind,10.668,7,50
Indiana,Uncovered 3 South,downwind,10.668,8,48.5
Indiana,Uncovered 3 South,downwind,10.668,9,50
Indiana,Uncovered 3 South,downwind,10.668,10,51
Indiana,Uncovered 3 South,downwind,12.192,1,52.5
Indiana,Uncovered 3 South,downwind,12.192,2,52.5
Indiana,Uncovered 3 South,downwind,12.192,3,53
Indiana,Uncovered 3 South,downwind,12.192,4,57
Indiana,Uncovered 3 South,downwind,12.192,5,43.5
Indiana,Uncovered 3 South,downwind,12.192,6,50.5
Indiana,Uncovered 3 South,downwind,12.192,7,62.5
Indiana,Uncovered 3 South,downwind,12.192,8,55
Indiana,Uncovered 3 South,downwind,12.192,9,54
Indiana,Uncovered 3 South,downwind,12.192,10,51
Indiana,Uncovered 3 South,downwind,13.716,1,49.5
Indiana,Uncovered 3 South,downwind,13.716,2,51.5
Indiana,Uncovered 3 South,downwind,13.716,3,52
Indiana,Uncovered 3 South,downwind,13.716,4,49.5
Indiana,Uncovered 3 South,downwind,13.716,5,57
Indiana,Uncovered 3 South,downwind,13.716,6,52
Indiana,Uncovered 3 South,downwind,13.716,7,55
Indiana,Uncovered 3 South,downwind,13.716,8,55.5
Indiana,Uncovered 3 South,downwind,13.716,9,56.5
Indiana,Uncovered 3 South,downwind,13.716,10,53
Indiana,Upwind North,upwind,,1,60.5
Indiana,Upwind North,upwind,,2,62
Indiana,Upwind North,upwind,,3,65.5
Indiana,Upwind North,upwind,,4,61.5
Indiana,Upwind North,upwind,,5,66
Indiana,Upwind North,upwind,,6,55
Indiana,Upwind North,upwind,,7,64.5
Indiana,Upwind North,upwind,,8,56
Indiana,Upwind North,upwind,,9,56.5
Indiana,Upwind North,upwind,,10,60
Indiana,Upwind Middle,upwind,,1,57.5
Indiana,Upwind Middle,upwind,,2,50
Indiana,Upwind Middle,upwind,,3,62.5
Indiana,Upwind Middle,upwind,,4,57
Indiana,Upwind Middle,upwind,,5,53.5
Indiana,Upwind Middle,upwind,,6,58
Indiana,Upwind Middle,upwind,,7,54.5
Indiana,Upwind Middle,upwind,,8,57.5
Indiana,Upwind Middle,upwind,,9,58.5
Indiana,Upwind Middle,upwind,,10,60.5
Indiana,Upwind South,upwind,,1,63.5
Indiana,Upwind South,upwind,,2,64
Indiana,Upwind South,upwind,,3,57
Indiana,Upwind South,upwind,,4,58
Indiana,Upwind South,upwind,,5,58
Indiana,Upwind South,upwind,,6,64
Indiana,Upwind South,upwind,,7,59.5
Indiana,Upwind South,upwind,,8,58
Indiana,Upwind South,upwind,,9,60
Indiana,Upwind South,upwind,,10,59.5
Indiana,Transect 1 North,downwind,3.9624,1,47
Indiana,Transect 1 North,downwind,3.9624,2,50.5
Indiana,Transect 1 North,downwind,3.9624,3,54
Indiana,Transect 1 North,downwind,3.9624,4,47.5
Indiana,Transect 1 North,downwind,3.9624,5,52
Indiana,Transect 1 North,downwind,3.9624,6,54
Indiana,Transect 1 North,downwind,3.9624,7,50
Indiana,Transect 1 North,downwind,3.9624,8,53
Indiana,Transect 1 North,downwind,3.9624,9,54
Indiana,Transect 1 North,downwind,3.9624,10,53
Indiana,Transect 1 North,downwind,7.9248,1,52
Indiana,Transect 1 North,downwind,7.9248,2,47.5
Indiana,Transect 1 North,downwind,7.9248,3,51.5
Indiana,Transect 1 North,downwind,7.9248,4,50
Indiana,Transect 1 North,downwind,7.9248,5,55
Indiana,Transect 1 North,downwind,7.9248,6,51.5
Indiana,Transect 1 North,downwind,7.9248,7,47
Indiana,Transect 1 North,downwind,7.9248,8,51
Indiana,Transect 1 North,downwind,7.9248,9,50
Indiana,Transect 1 North,downwind,7.9248,10,49
Indiana,Transect 1 North,downwind,16.1544,1,49
Indiana,Transect 1 North,downwind,16.1544,2,48
Indiana,Transect 1 North,downwind,16.1544,3,51
Indiana,Transect 1 North,downwind,16.1544,4,53
Indiana,Transect 1 North,downwind,16.1544,5,50
Indiana,Transect 1 North,downwind,16.1544,6,52
Indiana,Transect 1 North,downwind,16.1544,7,51
Indiana,Transect 1 North,downwind,16.1544,8,49
Indiana,Transect 1 North,downwind,16.1544,9,52
Indiana,Transect 1 North,downwind,16.1544,10,53
Indiana,Transect 1 North,downwind,30.48,1,57
Indiana,Transect 1 North,downwind,30.48,2,58
Indiana,Transect 1 North,downwind,30.48,3,60
Indiana,Transect 1 North,downwind,30.48,4,56.5
Indiana,Transect 1 North,downwind,30.48,5,56
Indiana,Transect 1 North,downwind,30.48,6,59.5
Indiana,Transect 1 North,downwind,30.48,7,60
Indiana,Transect 1 North,downwind,30.48,8,56
Indiana,Transect 1 North,downwind,30.48,9,56
Indiana,Transect 1 North,downwind,30.48,10,50
Indiana,Transect 1 North,downwind,45.1104,1,64
Indiana,Transect 1 North,downwind,45.1104,2,63
Indiana,Transect 1 North,downwind,45.1104,3,61.5
Indiana,Transect 1 North,downwind,45.1104,4,62
Indiana,Transect 1 North,downwind,45.1104,5,61
Indiana,Transect 1 North,downwind,45.1104,6,63.5
Indiana,Transect 1 North,downwind,45.1104,7,61
Indiana,Transect 1 North,downwind,45.1104,8,62
Indiana,Transect 1 North,downwind,45.1104,9,59
Indiana,Transect 1 North,downwind,45.1104,10,61
Indiana,Transect 1 North,downwind,60.0456,1,58.5
Indiana,Transect 1 North,downwind,60.0456,2,59
Indiana,Transect 1 North,downwind,60.0456,3,60
Indiana,Transect 1 North,downwind,60.0456,4,60.5
Indiana,Transect 1 North,downwind,60.0456,5,64
Indiana,Transect 1 North,downwind,60.0456,6,58.5
Indiana,Transect 1 North,downwind,60.0456,7,63
Indiana,Transect 1 North,downwind,60.0456,8,62
Indiana,Transect 1 North,downwind,60.0456,9,63
Indiana,Transect 1 North,downwind,60.0456,10,64
Indiana,Transect 1 North,downwind,74.9808,1,65.5
Indiana,Transect 1 North,downwind,74.9808,2,70
Indiana,Transect 1 North,downwind,74.9808,3,72
Indiana,Transect 1 North,downwind,74.9808,4,69.5
Indiana,Transect 1 North,downwind,74.9808,5,57
Indiana,Transect 1 North,downwind,74.9808,6,65
Indiana,Transect 1 North,downwind,74.9808,7,67
Indiana,Transect 1 North,downwind,74.9808,8,66
Indiana,Transect 1 North,downwind,74.9808,9,65.5
Indiana,Transect 1 North,downwind,74.9808,10,69
Indiana,Transect 1 North,downwind,90.5256,1,65.5
Indiana,Transect 1 North,downwind,90.5256,2,69
Indiana,Transect 1 North,downwind,90.5256,3,62
Indiana,Transect 1 North,downwind,90.5256,4,66
Indiana,Transect 1 North,downwind,90.5256,5,70
Indiana,Transect 1 North,downwind,90.5256,6,66
Indiana,Transect 1 North,downwind,90.5256,7,64.5
Indiana,Transect 1 North,downwind,90.5256,8,69.5
Indiana,Transect 1 North,downwind,90.5256,9,64
Indiana,Transect 1 North,downwind,90.5256,10,67
Indiana,Transect 2 Middle,downwind,3.9624,1,60.5
Indiana,Transect 2 Middle,downwind,3.9624,2,57
Indiana,Transect 2 Middle,downwind,3.9624,3,58.5
Indiana,Transect 2 Middle,downwind,3.9624,4,57.5
Indiana,Transect 2 Middle,downwind,3.9624,5,58
Indiana,Transect 2 Middle,downwind,3.9624,6,55.5
Indiana,Transect 2 Middle,downwind,3.9624,7,53
Indiana,Transect 2 Middle,downwind,3.9624,8,54
Indiana,Transect 2 Middle,downwind,3.9624,9,57
Indiana,Transect 2 Middle,downwind,3.9624,10,58
Indiana,Transect 2 Middle,downwind,7.9248,1,59
Indiana,Transect 2 Middle,downwind,7.9248,2,57
Indiana,Transect 2 Middle,downwind,7.9248,3,58.5
Indiana,Transect 2 Middle,downwind,7.9248,4,55.5
Indiana,Transect 2 Middle,downwind,7.9248,5,54.5
Indiana,Transect 2 Middle,downwind,7.9248,6,57
Indiana,Transect 2 Middle,downwind,7.9248,7,53.5
Indiana,Transect 2 Middle,downwind,7.9248,8,61
Indiana,Transect 2 Middle,downwind,7.9248,9,60
Indiana,Transect 2 Middle,downwind,7.9248,10,62
Indiana,Transect 2 Middle,downwind,16.1544,1,56.5
Indiana,Transect 2 Middle,downwind,16.1544,2,57.5
Indiana,Transect 2 Middle,downwind,16.1544,3,60
Indiana,Transect 2 Middle,downwind,16.1544,4,59
Indiana,Transect 2 Middle,downwind,16.1544,5,62
Indiana,Transect 2 Middle,downwind,16.1544,6,59
Indiana,Transect 2 Middle,downwind,16.1544,7,57.5
Indiana,Transect 2 Middle,downwind,16.1544,8,56
Indiana,Transect 2 Middle,downwind,16.1544,9,58
Indiana,Transect 2 Middle,downwind,16.1544,10,57
Indiana,Transect 2 Middle,downwind,30.48,1,63
Indiana,Transect 2 Middle,downwind,30.48,2,61
Indiana,Transect 2 Middle,downwind,30.48,3,60
Indiana,Transect 2 Middle,downwind,30.48,4,62.5
Indiana,Transect 2 Middle,downwind,30.48,5,61
Indiana,Transect 2 Middle,downwind,30.48,6,59.5
Indiana,Transect 2 Middle,downwind,30.48,7,67.5
Indiana,Transect 2 Middle,downwind,30.48,8,61
Indiana,Transect 2 Middle,downwind,30.48,9,66
Indiana,Transect 2 Middle,downwind,30.48,10,62.5
Indiana,Transect 2 Middle,downwind,45.1104,1,58
Indiana,Transect 2 Middle,downwind,45.1104,2,60
Indiana,Transect 2 Middle,downwind,45.1104,3,55
Indiana,Transect 2 Middle,downwind,45.1104,4,56.5
Indiana,Transect 2 Middle,downwind,45.1104,5,58
Indiana,Transect 2 Middle,downwind,45.1104,6,60
Indiana,Transect 2 Middle,downwind,45.1104,7,55.5
Indiana,Transect 2 Middle,downwind,45.1104,8,56.5
Indiana,Transect 2 Middle,downwind,45.1104,9,55
Indiana,Transect 2 Middle,downwind,45.1104,10,61
Indiana,Transect 2 Middle,downwind,60.0456,1,64
Indiana,Transect 2 Middle,downwind,60.0456,2,60
Indiana,Transect 2 Middle,downwind,60.0456,3,61.5
Indiana,Transect 2 Middle,downwind,60.0456,4,62
Indiana,Transect 2 Middle,downwind,60.0456,5,57.5
Indiana,Transect 2 Middle,downwind,60.0456,6,56
Indiana,Transect 2 Middle,downwind,60.0456,7,55.5
Indiana,Transect 2 Middle,downwind,60.0456,8,57
Indiana,Transect 2 Middle,downwind,60.0456,9,59
Indiana,Transect 2 Middle,downwind,60.0456,10,60
Indiana,Transect 2 Middle,downwind,74.9808,1,60
Indiana,Transect 2 Middle,downwind,74.9808,2,58.5
Indiana,Transect 2 Middle,downwind,74.9808,3,66
Indiana,Transect 2 Middle,downwind,74.9808,4,60
Indiana,Transect 2 Middle,downwind,74.9808,5,61
Indiana,Transect 2 Middle,downwind,74.9808,6,59
Indiana,Transect 2 Middle,downwind,74.9808,7,61
Indiana,Transect 2 Middle,downwind,74.9808,8,61
Indiana,Transect 2 Middle,downwind,74.9808,9,60
Indiana,Transect 2 Middle,downwind,74.9808,10,65.5
Indiana,Transect 2 Middle,downwind,90.5256,1,60
Indiana,Transect 2 Middle,downwind,90.5256,2,60
Indiana,Transect 2 Middle,downwind,90.5256,3,62
Indiana,Transect 2 Middle,downwind,90.5256,4,61.5
Indiana,Transect 2 Middle,downwind,90.5256,5,60
Indiana,Transect 2 Middle,downwind,90.5256,6,59
Indiana,Transect 2 Middle,downwind,90.5256,7,58
Indiana,Transect 2 Middle,downwind,90.5256,8,63
Indiana,Transect 2 Middle,downwind,90.5256,9,61.5
Indiana,Transect 2 Middle,downwind,90.5256,10,59.5
Indiana,Transect 3 South,downwind,3.9624,1,54
Indiana,Transect 3 South,downwind,3.9624,2,70
Indiana,Transect 3 South,downwind,3.9624,3,58
Indiana,Transect 3 South,downwind,3.9624,4,60
Indiana,Transect 3 South,downwind,3.9624,5,56
Indiana,Transect 3 South,downwind,3.9624,6,59
Indiana,Transect 3 South,downwind,3.9624,7,60
Indiana,Transect 3 South,downwind,3.9624,8,64.5
Indiana,Transect 3 South,downwind,3.9624,9,62.5
Indiana,Transect 3 South,downwind,3.9624,10,58
Indiana,Transect 3 South,downwind,7.9248,1,43.5
Indiana,Transect 3 South,downwind,7.9248,2,54
Indiana,Transect 3 South,downwind,7.9248,3,55
Indiana,Transect 3 South,downwind,7.9248,4,58
Indiana,Transect 3 South,downwind,7.9248,5,56
Indiana,Transect 3 South,downwind,7.9248,6,62
Indiana,Transect 3 South,downwind,7.9248,7,61
Indiana,Transect 3 South,downwind,7.9248,8,64
Indiana,Transect 3 South,downwind,7.9248,9,66
Indiana,Transect 3 South,downwind,7.9248,10,60
Indiana,Transect 3 South,downwind,16.1544,1,79.5
Indiana,Transect 3 South,downwind,16.1544,2,69
Indiana,Transect 3 South,downwind,16.1544,3,73
Indiana,Transect 3 South,downwind,16.1544,4,72
Indiana,Transect 3 South,downwind,16.1544,5,69.5
Indiana,Transect 3 South,downwind,16.1544,6,64
Indiana,Transect 3 South,downwind,16.1544,7,62
Indiana,Transect 3 South,downwind,16.1544,8,65
Indiana,Transect 3 South,downwind,16.1544,9,70
Indiana,Transect 3 South,downwind,16.1544,10,64.5
Indiana,Transect 3 South,downwind,30.48,1,67
Indiana,Transect 3 South,downwind,30.48,2,62
Indiana,Transect 3 South,downwind,30.48,3,64
Indiana,Transect 3 South,downwind,30.48,4,63
Indiana,Transect 3 South,downwind,30.48,5,63.5
Indiana,Transect 3 South,downwind,30.48,6,78
Indiana,Transect 3 South,downwind,30.48,7,73
Indiana,Transect 3 South,downwind,30.48,8,72
Indiana,Transect 3 South,downwind,30.48,9,73
Indiana,Transect 3 South,downwind,30.48,10,75
Indiana,Transect 3 South,downwind,45.1104,1,63.5
Indiana,Transect 3 South,downwind,45.1104,2,64
Indiana,Transect 3 South,downwind,45.1104,3,61
Indiana,Transect 3 South,downwind,45.1104,4,66
Indiana,Transect 3 South,downwind,45.1104,5,64
Indiana,Transect 3 South,downwind,45.1104,6,60
Indiana,Transect 3 South,downwind,45.1104,7,59
Indiana,Transect 3 South,downwind,45.1104,8,64
Indiana,Transect 3 South,downwind,45.1104,9,65
Indiana,Transect 3 South,downwind,45.1104,10,62
Indiana,Transect 3 South,downwind,60.0456,1,69.5
Indiana,Transect 3 South,downwind,60.0456,2,73
Indiana,Transect 3 South,downwind,60.0456,3,69
Indiana,Transect 3 South,downwind,60.0456,4,75
Indiana,Transect 3 South,downwind,60.0456,5,72.5
Indiana,Transect 3 South,downwind,60.0456,6,76
Indiana,Transect 3 South,downwind,60.0456,7,72
Indiana,Transect 3 South,downwind,60.0456,8,72
Indiana,Transect 3 South,downwind,60.0456,9,73.5
Indiana,Transect 3 South,downwind,60.0456,10,78
Indiana,Transect 3 South,downwind,74.9808,1,77
Indiana,Transect 3 South,downwind,74.9808,2,70
Indiana,Transect 3 South,downwind,74.9808,3,72
Indiana,Transect 3 South,downwind,74.9808,4,73
Indiana,Transect 3 South,downwind,74.9808,5,71.5
Indiana,Transect 3 South,downwind,74.9808,6,79
Indiana,Transect 3 South,downwind,74.9808,7,70.5
Indiana,Transect 3 South,downwind,74.9808,8,74
Indiana,Transect 3 South,downwind,74.9808,9,73
Indiana,Transect 3 South,downwind,74.9808,10,72
Indiana,Transect 3 South,downwind,90.5256,1,71
Indiana,Transect 3 South,downwind,90.5256,2,67
Indiana,Transect 3 South,downwind,90.5256,3,72
Indiana,Transect 3 South,downwind,90.5256,4,76
Indiana,Transect 3 South,downwind,90.5256,5,69
Indiana,Transect 3 South,downwind,90.5256,6,70
Indiana,Transect 3 South,downwind,90.5256,7,64
Indiana,Transect 3 South,downwind,90.5256,8,70.5
Indiana,Transect 3 South,downwind,90.5256,9,70
Indiana,Transect 3 South,downwind,90.5256,10,70.5
Wisconsin,Cover 1 S,upwind,0.5,,75
Wisconsin,Cover 1 S,upwind,0.5,,63
Wisconsin,Cover 1 S,upwind,0.5,,62
Wisconsin,Cover 1 S,upwind,1,62,78
Wisconsin,Cover 1 S,upwind,1,70,70
Wisconsin,Cover 1 S,upwind,1,68,75
Wisconsin,Cover 1 S,upwind,1.5,66,82
Wisconsin,Cover 1 S,upwind,1.5,65,77
Wisconsin,Cover 1 S,upwind,1.5,60,80
Wisconsin,Cover 1 S,upwind,2,65,80
Wisconsin,Cover 1 S,upwind,2,62,79
Wisconsin,Cover 1 S,upwind,2,65,79
Wisconsin,Cover 1 S,upwind,2.5,69,80
Wisconsin,Cover 1 S,upwind,2.5,63,74
Wisconsin,Cover 1 S,upwind,2.5,58,76
Wisconsin,Cover 1 S,upwind,3,68,77
Wisconsin,Cover 1 S,upwind,3,66,75
Wisconsin,Cover 1 S,upwind,3,62,76
Wisconsin,Cover 1 S,upwind,3.5,67,83
Wisconsin,Cover 1 S,upwind,3.5,67,77
Wisconsin,Cover 1 S,upwind,3.5,77,78
Wisconsin,Cover 1 S,upwind,4,75,80
Wisconsin,Cover 1 S,upwind,4,81,80
Wisconsin,Cover 1 S,upwind,4,82,78
Wisconsin,Cover 1 S,upwind,4.5,88,78
Wisconsin,Cover 1 S,upwind,4.5,87,77
Wisconsin,Cover 1 S,upwind,4.5,84,80
Wisconsin,Cover 1 S,upwind,5,85,83
Wisconsin,Cover 1 S,upwind,5,79,77
Wisconsin,Cover 1 S,upwind,5,85,83
Wisconsin,Cover 1 S,upwind,5.5,85,82
Wisconsin,Cover 1 S,upwind,5.5,81,81
Wisconsin,Cover 1 S,upwind,5.5,87,78
Wisconsin,Cover 1 S,upwind,6,85,80
Wisconsin,Cover 1 S,upwind,6,84,79
Wisconsin,Cover 1 S,upwind,6,78,80
Wisconsin,Cover 1 S,upwind,6.5,76,73
Wisconsin,Cover 1 S,upwind,6.5,84,76
Wisconsin,Cover 1 S,upwind,6.5,85,76
Wisconsin,Cover 1 S,upwind,7,84,79
Wisconsin,Cover 1 S,upwind,7,88,77
Wisconsin,Cover 1 S,upwind,7,83,78
Wisconsin,Cover 1 S,upwind,7.5,83,83
Wisconsin,Cover 1 S,upwind,7.5,89,84
Wisconsin,Cover 1 S,upwind,7.5,85,81
Wisconsin,Cover 1 S,upwind,8,91,83
Wisconsin,Cover 1 S,upwind,8,82,84
Wisconsin,Cover 1 S,upwind,8,88,82
Wisconsin,Cover 1 S,upwind,8.5,90,88
Wisconsin,Cover 1 S,upwind,8.5,84,84
Wisconsin,Cover 1 S,upwind,8.5,88,84
Wisconsin,Cover 1 S,upwind,9,84,87
Wisconsin,Cover 1 S,upwind,9,88,84
Wisconsin,Cover 1 S,upwind,9,82,84
Wisconsin,Cover 1 S,upwind,9.5,89,86
Wisconsin,Cover 1 S,upwind,9.5,88,84
Wisconsin,Cover 1 S,upwind,9.5,86,80
Wisconsin,Cover 1 S,upwind,10,87,88
Wisconsin,Cover 1 S,upwind,10,83,86
Wisconsin,Cover 1 S,upwind,10,87,84
Wisconsin,Cover 1 S,upwind,10.5,86,83
Wisconsin,Cover 1 S,upwind,10.5,85,83
Wisconsin,Uncover 1 S,upwind,10.5,84,82
Wisconsin,Uncover 1 S,upwind,0.5,1,
Wisconsin,Uncover 1 S,upwind,0.5,2,
Wisconsin,Uncover 1 S,upwind,0.5,3,
Wisconsin,Uncover 1 S,upwind,1,1,80
Wisconsin,Uncover 1 S,upwind,1,2,77
Wisconsin,Uncover 1 S,upwind,1,3,78
Wisconsin,Uncover 1 S,upwind,1.5,1,82
Wisconsin,Uncover 1 S,upwind,1.5,2,78
Wisconsin,Uncover 1 S,upwind,1.5,3,78
Wisconsin,Uncover 1 S,upwind,2,1,82
Wisconsin,Uncover 1 S,upwind,2,2,81
Wisconsin,Uncover 1 S,upwind,2,3,82
Wisconsin,Uncover 1 S,upwind,2.5,1,82
Wisconsin,Uncover 1 S,upwind,2.5,2,80
Wisconsin,Uncover 1 S,upwind,2.5,3,83
Wisconsin,Uncover 1 S,upwind,3,1,84
Wisconsin,Uncover 1 S,upwind,3,2,78
Wisconsin,Uncover 1 S,upwind,3,3,80
Wisconsin,Uncover 1 S,upwind,3.5,1,78
Wisconsin,Uncover 1 S,upwind,3.5,2,82
Wisconsin,Uncover 1 S,upwind,3.5,3,76
Wisconsin,Uncover 1 S,upwind,4,1,82
Wisconsin,Uncover 1 S,upwind,4,2,80
Wisconsin,Uncover 1 S,upwind,4,3,77
Wisconsin,Uncover 1 S,upwind,4.5,1,85
Wisconsin,Uncover 1 S,upwind,4.5,2,84
Wisconsin,Uncover 1 S,upwind,4.5,3,82
Wisconsin,Uncover 1 S,upwind,5,1,83
